1;ANGAITZA;8;Dólmen corto cerrado;Concejo de Beorburu. Ayuntamiento del Valle de Juslapeña;Cerca del alto de Angaitza;A 15 minutos desde Beorburu, en dirección Norte Hoja cartográfica Nº 115-12;Ulzama#0001_TEX_25.pdf#;4753750;603400;860;0.00544260978502137,-7.44615386328269;sábado, abril 15, 1905;P. Urra;Túmulo circular poco determinable. Cámara de recinto rectangular, más bien trapecial por tender las paredes a cerrarse a la entrada. Cubierta desplazada al realizar la cata de reconocimiento, por lo que se encuentra fragmentada. Documentado por tres diapositivas, en las que debido a la maleza tapa la conformación del monumento. ? W.E. 10 m ? N. S. 11m Altura aprox. 1m Tierra y piedra Viane tiene medidas las losas Hoy se ven Losa de cabecera orientada a 15? Losa N (W.E.) orientada a 120? Losa S (W.E.) orientada a 77? 6 piedras ( A6 x 40) al E. 1 piedrra (1 x 70) 1 piedra (1,3 x 1,7) E. enterradas 1 piedra ? E. enterradas 1 piedra 1 x 1 a SE (cierre cámara ?);En 1932, se realizó una cata de reconocimiento, por P. Urra;P. Urra se lo comunicón a J.M. de Barandiarán y la cata de reconocimiento dio restos humanos cuyo paradero es desconocido. Este dómen tiene posibilidades de ser reconstruido, colocándole la tapa . Hay que levantar un croquis y medir las locas. Topónimo ARANGAITZ en mapa 1/25.000 115-1 Bibliografía: J.M. de Barandiarán. Catálogo des stations. 1946 J.M. de Barandiarán . Hombre prehistórico. 1953;NULL;Bloc 12. Atez Ulzama;0001_DIB_1_1.jpg;0001_DIB_1_2.jpg;0001_FOT_2_3.jpg;0001_TEX_25_4.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
433;ZURITU BERRI (PATATALOR) (PAYO);7;Dolmen corto abierto;Igoa;NULL;Basaburua Mayor - Igoa Hoja cartográfica 90-9;NULL;600010;4767000;960;43.0491098260095,-1.77203732572581;miércoles, mayo 10, 1905;Jesús Elósegui;Túmulo circular de 7 m. de diámetro y de 0,4 m. de altura. Cámara de tres losas con recinto rectangular. Orientación a 112º. Calizas del terreno.;No se conoce;"Catalogado en Munibe con el nº 54-17, con el topónimo Patat - Alor. Patxi Ripa y Petete Sarobe lo corrigen, denominándolo Zuritu Berri. En posteriores verificaciones, Francisco Ondarra y L. Millan encuentran como verdadero nombre ""Payo"". Siguiendo las normas de Euskaltzaindia de respetar los topónimos con cien años de uso y estanto en la zona de su monbre, vemos como necesario el cambio de topónimo, entendiendo el anterior como un erro. Bibliografía: Munibe 1973. Suplemento nº 1. Patxi Ripa: Gure Mendiak nº 76.";NULL;10 Larraun Alto - Leiza - Basaburua Mayor;0433_DIB_491_0.jpg;0433_DIB_491_1.jpg;0433_FOT_490_2.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
434;PALLO;1;Dolmen;Saldias;"En una loma al N. de Gora (801 m.); entre Saldias y Beintza - Labayen";Basaburua Menor - Saldias Hoja cartográfica 90-6;NULL;600340;4771900;690;43.0931804487519,-1.76710232980168;NULL;Patxi Ripa;Túmulo de unos 12 m. de diámetro de tierra y piedras pequeñas dispersas. Dos grandes piedras en pie, de material calizo, que se cierran al NE. Al E.de las mismas otro bloque de conglomerado de piedrecillas rodadas. La piedra del NW. Titen forma rara para considerarla como losa.;No se conoce;"Catalogado en Munibe con el nº 54-17, con el topónimo Patat - Alor. Patxi Ripa y Petete Sarobe lo corrigen, denominándolo Zuritu Berri. En posteriores verificaciones, Francisco Ondarra y L. Millan encuentran como verdadero nombre ""Payo"". Siguiendo las normas de Euskaltzaindia de respetar los topónimos con cien años de uso y estanto en la zona de su monbre, vemos como necesario el cambio de topónimo, entendiendo el anterior como un erro. Bibliografía: Munibe 1973. Suplemento nº 1. Patxi Ripa: Gure Mendiak nº 76.";NULL;10 Larraun Alto - Leiza - Basaburua Mayor;0434_DIB_497_0.jpg;0434_MAP_498_1.jpg;0434_MAP_498_2.jpg;0434_MAP_498_3.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
435;AZERILAR;8;Dolmen corto cerrado;Beruete;A unos 250 m. al SE. De Leiza en la loma de su nombre, en el monte ¿Arretz?, debajo de Kornita a 850 msm.;NULL;NULL;NULL;NULL;NULL;NULL;miércoles, abril 05, 1905;J.M.Barandiaran;"Dolmen corto cerrado. Túmulo de 10 m. de diámetro y 1 m. de altura; de piedras. Cámara de 4 losas con recinto rectangular casi cuadrado. fue violado en 1925";No se conoce;"Patxi Ripa y Sarobe estiman que son confusas las orientaciones que se dan para su localización. En la fuente doble de Kornieta una alambrada separa ambos abrevaderos y los términos de Beruete y Leiza. De la puerta en la misma, situada al sur, recorrer 45 pasos en líenea recta al W. para hallarlo al pie de un pino albar. Sierra el 10-02-1990 no lo encontró. La reseña de Munibe dice: ""En término municipal de Beruete. A unos 250 m. al SE. De Leiza en la loma de su nombre, en el monte ¿Arretz?, debajo de Kornita a 850 msm."" Bibliografía: ""RIEV"" San Sesbastián 1926. Pág 356-358. Estaciones Megalíticas.";NULL;10 Larraun Alto - Leiza - Basaburua Mayor;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
436;AGORRITZ;1;Dolmen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10 Larraun Alto - Leiza - Basaburua Mayor;0436_DIB_499_0.jpg;0436_FOT_500_1.jpg;0436_FOT_500_2.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
437;IPAR IGARATZA;1;Dolmen;Unión Aralar - Enirio (Guipúzcoa);Junto al prado de Perileku y camino que sube de Amezketa;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri Hoja cartográfica nº 114-2;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri#0437_TEX_504.pdf#;578260;4760420;1195;42.9924186956478,-2.03997425209313;jueves, marzo 30, 1905;Jose Miguel Barandiaran;Cámara definida en la que se ve una losa lateral y otra, posiblemente la de cubierta, desplazada. El monumento no está bien conservado. De la excavación se conoce: - 1 esquirla de sílex y piedras ennegrecidas. - 1 muela humana. - 1 muela animal. Colección de la Sociedad de Ciencias Aranzadi de San Sebastián. Museo de San Telmo.;En 1923 por T. Aranzadi y J.M.Barandiaran;"Aunque el dolmen pertenece al Aralar guipuzcoano, se incluye en los itinerarios de Navarra por encontrarse muy accesible y por ser uno de los primeros que fueron excavados, de forma anárquica por ser los medios y las técnicas atrasadas. Entonces no lo fueron. Se indican dos itinerarios solamente por dar una orientación al que no conozca bien la Sierra de Arala; en realidad se pueden hacer otros itinerarios y muy variados. Bibliografía: - Barandiaran, J.M.: Prehistoria vasca (1961) 561 - "" Discurso leído (1917) 501 - "" El mundo … (1961) 166 y ss - Aranzadi, T.: Exploración de Aralar (1924)";NULL;4 Sierra de Aralar - Cental y Occidental;0437_FOT_501_0.jpg;0437_FOT_501_1.jpg;0437_FOT_501_2.jpg;0437_FOT_501_3.jpg;0437_MAP_503_4.jpg;0437_MAP_503_5.jpg;0437_TEX_502_6.jpg;0437_TEX_504_7.jpg;0437_TEX_504_8.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
438;HEGO IGARATZA;11;Dolmen poligonal;Unión Aralar - Enirio (Guipúzcoa);Junto al prado de Perileku y camino que sube de Amezketa;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri Hoja cartográfica nº 114-2;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri#0437_TEX_504.pdf#;578180;4760310;1195;42.9914364998649,-2.0409708889601;jueves, marzo 30, 1905;Jose Miguel Barandiaran;"Cámara de 8 losas movidas en parte, que fue recinto casi exagonal. Reseña de fecha localización, ver figura. Losa baja como de ventana y cubierta desplazada. En 1958 las losas se han desordenado y la cubierta ha desaparecido. Orientación al E. s/ T.Aranzadi y J.M.Barandiaran. Calizas del terreno en túmulo y 6 losas; areniscas de un afloro al S. de Igaratza en dos losas de cámara.";En 1923 por T. Aranzadi y J.M.Barandiaran;"Ver en observaciones de Ipar Igaratza, comentarios de itinerarios similares. Bibliografía: - Barandiaran, J.M.: Prehistoria vasca (1961) 561 - "" Discurso leído (1917) 501 - "" Hombre prehistórico (1953) - "" El mundo … (1961) 166 y ss - Aranzadi, T.: Exploración de Aralar (1924) - Pericot, L: Sepulcros megalíticos. (1950) - Arnal, J.Petit: Lexique du megalitisme (1956)";NULL;4 Sierra de Aralar - Cental y Occidental;0438_DIB_507_0.jpg;0438_DIB_508_1.jpg;0438_FOT_505_2.jpg;0438_FOT_505_3.jpg;0438_FOT_505_4.jpg;0438_FOT_505_5.jpg;0438_TEX_506_6.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
439;IGARATZA;13;Monolito;Unión Aralar - Enirio (Guipúzcoa);Junto al prado de Perileku;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri Hoja cartográfica nº 114-2;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri#0437_TEX_504.pdf#;578415;4760310;1200;42.9914123112375,-2.03808855553241;NULL;NULL;Monolito tendido sobre el terreno con forma de laja de 3,4 m. de largo y partido en dos, estando separadas ambas parte entre 0,1 m. y 0,3 m. entre si. La cara 1 o superior del bloque mayor tiene una anchura que oscila entre 1,2 m. y 1,5 m. La cara 2 tiene la misma longitud y grosor que destaca sobre el terreno entre 0,15 m. en su extremo SE. Y 0,25 m. en su extremo opuesto, siendo la anchura de la mayor parte de esta cara de 0,3 m. La cara 3 con la misma longitud tiene un grosor medio de 0,25 m. El bloque menor tiene unas dimensiones de 0,8 m. de largo por 0,8 m. de ancho y entre 0,15 y 0,25 m. de grosor. Este bloque menor parece coincidir con el extremo SE. del bloque mayor. La orientación del eje mayor es de 160º. Su estado de conservación es malo. No existe ningún grabado o marca visible.;En su derredor se ha practicado una zanja de 0,13 m. de profundidad. Se desconoce el autor de la excavación.;"Datos de Xabier Peñalver. Munibe 1983 nº 35 Bibliografía: Luis Millan y Arantxa Lizarralde (1982) El monolito se encuentra tendido junto al sendero que sube por el prado de Perileku; en el collado hacia la loma de Trikuarri.";NULL;4 Sierra de Aralar - Cental y Occidental;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
440;BEASKIN;2;Túmulo. ¿Dolmen?;Unión Aralar - Enirio (Guipúzcoa);A 800 m. al NW. de los refugios de Errenaga (Igaratza);Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri Hoja cartográfica nº 114-2;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri#0437_TEX_504.pdf#;577710;4759845;1157;42.9872978650795,-2.04680027021856;viernes, marzo 31, 1905;J.M.Barandiaran;Túmulo poco definido como dolmen.;No se conoce;Incluido en los itinerarios por el Aralar Navarro, con el fin de dar una información más completa.;NULL;4 Sierra de Aralar - Cental y Occidental;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
441;TRIKUARRI TRIKUHARRI;1;Dolmen corto ?;Terrenos de realengo de Aralar. Erregeneko Aralar.;En el collado de su nombre a 15 m. de la divisoria Navarra - Guipúzcoa;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri Hoja cartográfica nº 114-2;Corto. Pago Mari, Intzazelai, Errenaga, Igaratza, Trikuarri#0437_TEX_504.pdf#;577710;4759845;1157;42.9872978650795,-2.04680027021856;jueves, marzo 30, 1905;J.M.Barandiaran;Cámara con una losa en pie y otra caída, opuestas. Al pie del túmulo otra losa caída ¿la cubierta? Orientación al E. Ajuar encontrado en la excavación: - nº 1: 1 hoja simple de sílex - nº 2: 9 las lascas de sílex - n º3: 1 cuenta de piedra de tonelete pasando a globular - 2 cristales de roca - restos humanos de al menos 7 inhumados (objetos modernos) colección de la Sociedad de Ciencias Naturales Aranzadi. San Sebastián. Museo de San Telmo.;T.Aranzadi, J.M.Barandiaran y E.Eguren en 1923;Este dolmen tiene un hito de identificación colocado, por lo que Gorosti no lo colocó, al igual que hizo en los demás dólmenes de la zona de Navarra. Este dolmen es muy visitado por encontrarse en el camino que asciende a la cima de Irumugarrieta. Se hace necesario hacer una medición;NULL;4 Sierra de Aralar - Cental y Occidental;0441_DIB_510_0.jpg;0441_DIB_511_1.jpg;0441_FOT_509_2.jpg;0441_FOT_509_3.jpg;0441_FOT_509_4.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
442;IPAR OBIONETA;8;Dolmen corto cerrado;Terrenos de realengo de Aralar. Erregeneko Aralar.;Junto al camino que va desde Trikuarri al pozo de Unaga;Pago Mari Hoja cartográfica nº 114-2;Pago Mari#0437_TEX_504.pdf#;579820;4760120;1205;42.9895554603619,-2.02088311336287;jueves, marzo 30, 1905;J.M.Barandiaran;"Cámara de recinto trapezoidal. Orientación 110º. Trozos rotos de tamaño considerable ¿cubierta rota? alrededor del túmulo; como unos 12 trozos y alguna piedra pequeña. Ajuar: - 1 hoja de sílex - 1 hoja de escotadura retocada fina - 1 cuenta discoidea de piedra verde - 1 punzón de tipo brújula, pequeño, no analizado - 4 colgantes en hueso casi rectangulares; uno un poco ovalado - restos humanos de al menos 4 inhumados; de elllos un infantil. Colección de la Sociedad de Ciencias Aranzadi de San Sebastián. Museo de San Telmo.";T.Aranzadi, J.M.Barandiaran y E.Eguren en 1923;"Previsto para hacer una medición. Bibliografía: - Barandiaran, J.M.: Mitología… (1923-24) 100 - Las cuevas... (1926) pág 7 y 16 - "" Hombres prehistóricos (1953) - Aranzadi, T.: Exploración de Aralar (1924) - Eguren, E.: Nuevas investigaciones (1927) 17-33 - Pericot, L: Sepulcros megalíticos. (1950) - "" La España primitiva (1950) pág 374";NULL;4 Sierra de Aralar - Cental y Occidental;0442_DIB_513_0.jpg;0442_DIB_514_1.jpg;0442_FOT_512_2.jpg;0442_FOT_512_3.jpg;0442_FOT_512_4.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
443;HEGO OBIONETA;8;Dolmen corto cerrado;Terrenos de realengo de Aralar. Erregeneko Aralar.;"A 60 m. al SW del dolmen Ipar Obioneta; al ENE. Del alto de Logorrita.";Pago Mari Hoja cartográfica nº 114-2;Pago Mari#0437_TEX_504.pdf#;579760;4760050;1206;42.9889314880266,-2.02162899923837;jueves, marzo 30, 1905;J.M.Barandiaran;Cámara de recinto rectangular. Orientación 85º. Cámara empedrada con lajas formando el suelo. En la fecha de su localización el monumento tenía 5 losas. Calizas del terreno. Túmulo de 13,7 m. de diámetro y 2 m. de altura. Colección de la Sociedad de Ciencias Aranzadi de San Sebastián. Museo de San Telmo.;T.Aranzadi, J.M.Barandiaran y E.Eguren en 1923;"Previsto para hacer una medición. Bibliografía: - Barandiaran, J.M.: Mitología del pueblo… (1923-24) 100 - Las cuevas... (1926) pág 7 y 16 - "" El mundo... (1961) - Aranzadi, T.: Exploración de Aralar (1924) - Elósegui, J.: Nuevos datos obioneta (1949) 3-6 - Pericot, L: Sepulcros megalíticos. (1950) 374 - "" La España primitiva (1950) pág 374 - Junghans, S.: Kupfer und Bronze (1968) 36 y 37 - Sangmeister, E.: Contribución… (1961) pág 49-55";NULL;4 Sierra de Aralar - Cental y Occidental;0443_DIB_516_0.jpg;0443_DIB_516_1.jpg;0443_DIB_517_2.jpg;0443_FOT_515_3.jpg;0443_FOT_515_4.jpg;0443_FOT_515_5.jpg;0443_TEX_518_6.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
444;OTSOTESARE;7;Dolmen corto abierto;Terrenos de realengo de Aralar. Erregeneko Aralar.;A la izquierda de la pista a Pago Mari. Y de Arbazazu - Arratea, cercano.;Pago Mari Hoja cartográfica nº 114-2;Pago Mari#0437_TEX_504.pdf#;579650;4757360;1108;42.9647227478249,-2.02336152011868;miércoles, marzo 29, 1905;T. Aranzadi y F. Ansoleaga;"Cámara con recinto reatangular y loas losas que tienden a cerrarse a la entrada. Sin cubierta. Orientación a 105º. En el túmulo crecen dos hayas. 3 losas en cámara; calizas del terreno; túmulo rebajado.";En 1915 por T. Aranzadi y F. Ansoleaga. Restos humanos de un inhumado.;Previsto para hacer una medición. Bibliografía: - Aranzadi, T.: Exploración de Aralar (1918) - Barandiaran, J.M.: Hombre prehistórico… (1953);NULL;4 Sierra de Aralar - Cental y Occidental;0444_FOT_519_0.jpg;0444_FOT_519_1.jpg;0444_FOT_519_2.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
445;OTSOTESARE - II;2;Túmulo;Terrenos de realengo de Aralar. Erregeneko Aralar.;"Junto a la pista forestal; a 15 m. de la pared divisoria con Lakunza";Pago Mari Hoja cartográfica nº 114-2;Pago Mari#0437_TEX_504.pdf#;579945;4757355;1117;42.9646468113207,-2.01974557199474;domingo, mayo 07, 1905;J.Elosegui;Es dudosa la catalogación como dolmen. El túmulo está formado por piedras. Cráter central sin losas de cámara.;No se conoce;"Difícil de localizar; la zona tiene otros promontorios que hacen dudar. Bibliografía: Elosegui, J.: Prospecciones dolménicas (1956) 134";NULL;4 Sierra de Aralar - Cental y Occidental;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
446;ALBIA;7;Dolmen corto abierto;Terrenos del realengo de Aralar. Erregeneko Aralar.;Junto a la carretera que desde Baraibar sube a San Miguel, hacia el km. 12.;Albia - N Hoja cartográfica nº 114-3;Albia - N#0446_TEX_544.pdf#;581780;4757175;990;42.9628312514614,-1.9972751717914;miércoles, marzo 29, 1905;T. Aranzadi y F. Ansoleaga;Cámara de 3 losas con recinto rectangular y paredes que tienden a cerrarse en la entrada. Cubierta desplazada hacia el N. Orientación a 90º. Ajuar encontrado en la excavación: - 1 nódulo de hematites - 1 concha fósil - 1 lasca informe de sílex - 3 cuentas de piedra azul verdosa translúcida, de disco - restos de animales, entre ellos roedores. - restos humanos de dos inhumados. Museo de Navarra. Pamplona.;En 1915, por T. Aranzadi y F. Ansoleaga;Previsto para realizar medición Bibliografía: - Aranzadi, T.: Exploración de Aralar (1918) - Barandiaran, J.M.: Hombre prehistórico… (1953);NULL;4 Sierra de Aralar - Cental y Occidental;0446_FOT_522_0.jpg;0446_FOT_522_1.jpg;0446_FOT_522_2.jpg;0446_FOT_522_3.jpg;0446_FOT_522_4.jpg;0446_FOT_522_5.jpg;0446_FOT_522_6.jpg;0446_MAP_521_7.jpg;0446_MAP_521_8.jpg;0446_TEX_520_9.jpg;0446_TEX_544_10.jpg;0446_TEX_544_11.jpg;0446_TEX_550_12.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
447;ALBIA ZUTARRIA;13;Monolito;Terrenos del realengo de Aralar. Erregeneko Aralar.;Enfrente y al otro lado de la carretera donde se ubica el dolmen Albia;Albia - N Hoja cartográfica nº 114-3;Albia - N#0446_TEX_544.pdf#;NULL;NULL;NULL;NULL;NULL;José Mª Gamboa de Arruazu;"Piedra inhiesta de unos 55 cm. sobresaliendo del suelo; de forma rectangular, que parece haber sido trabajada en sus cuatro caras. Tiene grabadas dos cruces.";NULL;Es posible que trate de un (mojón) señalizador, de la misma época ?;NULL;4 Sierra de Aralar - Cental y Occidental;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
448;OTADI;7;Dolmen corto abierto;Terrenos del realengo de Aralar. Erregeneko Aralar.;A poco más de 200 m. a la izquierda del camino de Albia a Urdan. Itin. Albia N.;Albia - N Hoja cartográfica nº 114-3;Albia - N#0446_TEX_544.pdf#;580890;4757350;1030;42.9645019828977,-2.00816076102863;sábado, mayo 06, 1905;J. Elosegui y C. Menaya. J. Zubiaur.;Cámara de recinto triangular. Faltan losas y la cubierta. 4 losas camerales. Calizas. Túmulo de 8 m. de diámetro y 0,8 m. de alto. Orientación a 90º. En terrenos de margas.;No se conoce;Previsto para medición Bibliografía: - Barandiaran, J.M.: Hombre prehistórico… (1953);NULL;4 Sierra de Aralar - Cental y Occidental;0448_FOT_523_0.jpg;0448_FOT_523_1.jpg;0448_FOT_523_2.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
449;LERRITZ;7;Dolmen corto abierto?;Terrenos del realengo de Aralar. Erregeneko Aralar.;En la loma oriental del monte Txemiñe;Albia - N Hoja cartográfica nº 114-3;Albia - N#0446_TEX_544.pdf#;581235;4758970;1233;42.9790513623357,-2.00369570817974;viernes, mayo 19, 1905;Tomás López Sellés;Cámara reducida a tres losas casi cubiertas por el túmulo, des figurado y de 8 m. de ?. Orientación E.W.;No se conoce;NULL;NULL;4 Sierra de Aralar - Cental y Occidental;0449_FOT_524_0.jpg;0449_FOT_524_1.jpg;0449_FOT_524_2.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
